state,highway,exit,latitude,longitude
VA,I295,37B,37.61021085,-77.36224974999999
VA,I295,28A,37.5265186,-77.2721362
VA,I295,28B,37.5379094,-77.2787806
VA,I295,31A,37.54715975,-77.2843702
VA,I295,25,37.475642449999995,-77.30517345
VA,I295,43DCBA,37.6595215,-77.4682521
VA,I295,28,37.502428,-77.2813516
VA,I295,31B,37.5518139,-77.2877047
VA,I295,53A,37.6590524,-77.6021339
VA,I295,38B,37.63049105,-77.3746984
VA,I295,22A,37.434501499999996,-77.3356385
VA,I295,22B,37.438902049999996,-77.3319323
VA,I295,49A,37.68110585,-77.5373876
VA,I295,51B,37.6692875,-77.58536649999999
VA,I295,49B,37.68007705,-77.54385035
VA,I295,41A,37.64238465,-77.4107225
VA,I295,38A,37.62738485,-77.3703916
VA,I295,51A,37.671778,-77.577686
VA,I295,45B,37.6685379,-77.48687720000001
VA,I295,45A,37.666146999999995,-77.48280009999999
VA,I295,43BCD,37.6572341,-77.4446615
VA,I295,3B,37.1946813,-77.32391015
VA,I295,3A,37.1902362,-77.3318941
VA,I295,1,37.1668682,-77.3457349
VA,I295,46,37.1582047,-77.3519809
VA,I295,9B,37.268169,-77.32463899999999
VA,I295,9A,37.2653928,-77.3201216
VA,I295,16,37.3624679,-77.34164179999999
VA,I64,205,37.723916175,-78.209487025
VA,I64,211,37.50431585,-77.08520965
VA,I64,214,37.495297550000004,-77.02291675000001
VA,I64,78,37.57583485,-77.46273264999999
VA,I64,76B,37.5541386,-77.4460117
VA,I64,75,37.5508271,-77.4381309
VA,I64,190,37.5508484,-77.42863
VA,I64,76A,37.5510968,-77.4387019
VA,I64,187,37.586705,-77.474876
VA,I64,186,37.5878773,-77.47531674999999
VA,I64,79,37.581468,-77.4693576
VA,I64,114,38.033367999999996,-78.6029335
VA,I64,16B,37.7719251,-79.9615655
VA,I64,24,37.80952,-79.849782
VA,I64,27,37.82722,-79.794497
VA,I64,7,37.817073,-80.11829
VA,I64,29,37.83088945,-79.76221615
VA,I64,118B,38.0198928,-78.5352743
VA,I64,10,37.807756,-80.060844
VA,I64,21,37.792322,-79.8853685
VA,I64,35,37.814348499999994,-79.6756855
VA,I64,120,38.008185,-78.5094785
VA,I64,121A,38.009351,-78.482313
VA,I64,16,37.7768873,-79.9733297
VA,I64,118A,38.021487500000006,-78.5394745
VA,I64,124,38.0203817,-78.4301345
VA,I64,107,38.044422499999996,-78.725949
VA,I64,1,37.8038,-80.19639895
VA,I64,87,38.119463,-79.042031
VA,I64,217,38.076579499999994,-79.0871055
VA,I64,220,37.792806150000004,-77.99179325
VA,I64,91,38.08304835,-78.98900105
VA,I64,213,38.022229,-79.144537
VA,I64,213A,38.0247326,-79.141339
VA,I64,99,38.0326361,-78.8623269
VA,I64,221,38.117956,-79.05083
VA,I64,213B,38.028236,-79.135948
VA,I64,167,37.710303499999995,-77.7821395
VA,I64,173,37.6830735,-77.6686196
VA,I64,148,37.8847792,-78.03167934999999
VA,I64,175,37.6717145,-77.6489378
VA,I64,152,37.84400825,-77.98180725
VA,I64,200,37.703602024999995,-78.27918455
VA,I64,181A,37.6239196,-77.5531576
VA,I64,180A,37.636328,-77.57675125
VA,I64,183,37.608667,-77.5313019
VA,I64,178A,37.6501544,-77.59582555
VA,I64,180B,37.6327776,-77.57069785
VA,I64,185B,37.598427,-77.4968771
VA,I64,181,37.6261514,-77.5583547
VA,I64,192,37.5568563,-77.4116015
VA,I64,178B,37.6464524,-77.59196315
VA,I64,181B,37.6206298,-77.5462638
VA,I64,185A,37.603211,-77.501703
VA,I64,193B,37.542912,-77.39184800000001
VA,I64,195,37.68644645,-78.363987925
VA,I64,183C,37.605323,-77.511679
VA,I64,197,37.53008395,-77.32788875
VA,I64,177,37.6562165,-77.60809705
VA,I64,193A,37.54498465,-77.39428179999999
VA,I64,231A,37.387420500000005,-76.76521615
VA,I64,247,37.20958025,-76.5855978
VA,I64,227,37.421391549999996,-76.82431174999999
VA,I64,231B,37.3834892,-76.76097425
VA,I64,143,37.940247,-78.108756
VA,I64,159,37.781209000000004,-77.888397
VA,I64,136,37.977089,-78.2138185
VA,I64,50,37.8528315,-79.4785085
VA,I64,43,37.889348,-79.59203049999999
VA,I64,56,37.795777,-79.404918
VA,I64,55,37.8008416,-79.4142703
VA,I64,191,37.7970773,-79.3959502
VA,I64,243A,37.245430400000004,-76.63713095
VA,I64,238,37.30371085,-76.68345295
VA,I64,234,37.3553046,-76.7346956
VA,I64,243B,37.2385469,-76.6315445
VA,I64,234B,37.3489544,-76.7268673
VA,I64,234A,37.3526618,-76.7310396
VA,I64,242A,37.2588095,-76.646901
VA,I64,242B,37.25477385,-76.64393995
VA,I64,291B,36.761389449999996,-76.27030305
VA,I64,292,36.7578442,-76.278728
VA,I64,291A,36.766594,-76.263742
VA,I64,289AB,36.7891632,-76.2241754
VA,I64,296,36.7583864,-76.350134
VA,I64,296A,36.759031,-76.3402856
VA,I64,121,38.012709,-78.4714107
VA,I64,297,36.771888399999995,-76.36702890000001
VA,I64,289BA,36.7773127,-76.24834
VA,I64,14,37.773711500000005,-79.99471449999999
VA,I64,296B,36.758779,-76.344905
VA,I64,258B,37.0875085,-76.4572875
VA,I64,256A,37.110267,-76.4788345
VA,I64,258A,37.09110395,-76.46083145
VA,I64,255AB,37.119645,-76.512402
VA,I64,284A,36.8480948,-76.1961855
VA,I64,277A,36.9086368,-76.258995
VA,I64,255BA,37.114809,-76.492812
VA,I64,277B,36.905041,-76.25419529999999
VA,I64,273,36.95754465,-76.2653637
VA,I64,256B,37.1071605,-76.4741245
VA,I64,250A,37.177219699999995,-76.552809
VA,I64,250B,37.1729928,-76.5510647
VA,I64,274,36.943643,-76.266446
VA,I64,281,36.8813029,-76.2117215
VA,I64,281B,36.8821719,-76.2158616
VA,I64,282,36.8735264,-76.1965123
VA,I64,279A,36.891731,-76.231241
VA,I64,284B,36.84097735,-76.19640135
VA,I64,281A,36.8835762,-76.2203839
VA,I64,276A,36.9184821,-76.268707
VA,I64,276B,36.9138537,-76.2637608
VA,I64,276C,36.9116289,-76.2621029
VA,I64,278,36.9027966,-76.23977744999999
VA,I64,276,36.9237464,-76.2702542
VA,I64,286A,36.809641,-76.195058
VA,I64,94,38.0602847,-78.93860724999999
VA,I64,96,38.0467975,-78.90579600000001
VA,I64,286B,36.805655,-76.196452
VA,I64,268,37.0174247,-76.32734740000001
VA,I64,267,37.024105399999996,-76.3302208
VA,I64,183A,37.6064209,-77.5218092
VA,I64,183B,37.6059773,-77.518189
VA,I64,265B,37.0349713,-76.3559076
VA,I64,265A,37.0328594,-76.3653017
VA,I64,264,37.0324941,-76.37657635
VA,I64,263,37.045291,-76.4001238
VA,I64,185,37.59678,-77.4875229
VA,I64,299A;299B,36.7835518,-76.3945969
VA,I64,262B,37.0488465,-76.4036302
VA,I64,261A,37.060709849999995,-76.4197725
VA,I64,261B,37.0589364,-76.417373
VA,I64,265C,37.0348436,-76.3563697
VA,I64,272,36.9663713,-76.2928939
VA,I64,263B,37.0369384,-76.3903826
VA,I64,290AB,36.7810638,-76.2410785
VA,I64,279B,36.8895837,-76.2297438
VA,I64,16A,37.7738003,-79.9658705
VA,I64,129,37.9975386,-78.33734620000001
VA,I64,263A,37.0397821,-76.3937904
VA,I64,279,36.8948209,-76.2331177
VA,I64,121B,38.0110904,-78.476174
VA,I64,291290,36.7599984,-76.2719628
VA,I664,13A,36.79155,-76.426467
VA,I664,10,36.84877435,-76.432773
VA,I664,11B,36.81655745,-76.43205785
VA,I664,15AB,36.785947,-76.4046115
VA,I664,11A,36.821583000000004,-76.432838
VA,I664,12,36.8039878,-76.4297848
VA,I664,13B,36.7863968,-76.4225765
VA,I664,13AB,36.7855984,-76.4103143
VA,I664,6,36.981780349999994,-76.42511515
VA,I664,5,36.98872375,-76.42587285
VA,I664,4,36.996436,-76.41350650000001
VA,I664,7,36.96887315,-76.4163214
VA,I664,9,36.8715688,-76.4333361
VA,I664,8B,36.8848605,-76.4301825
VA,I664,9B,36.862489,-76.431326
VA,I664,8A,36.88917135,-76.42849885000001
VA,I664,9A,36.868226,-76.432509
VA,I664,3,37.00429545,-76.40277885
VA,I664,2,37.0160234,-76.38708825
VA,I664,1A;1B,37.0281964,-76.3782106
VA,I664,299A;299B,36.7835518,-76.3945969
VA,I664,14,36.7852687,-76.4110521
VA,I77,,,
VA,I81,1,36.600239,-82.233052
VA,I81,3,36.624315499999994,-82.18040145
VA,I81,1B,36.604738,-82.223609
VA,I81,7,36.630354,-82.121408
VA,I81,5,36.6260484,-82.1562249
VA,I81,1A,36.601817,-82.230181
VA,I81,39,36.807904050000005,-81.61833275000001
VA,I81,44,36.8201137,-81.54378745
VA,I81,54,36.888976400000004,-81.3703715
VA,I81,50,36.863005,-81.435043
VA,I81,45,36.82737365,-81.506273
VA,I81,10,36.650822000000005,-82.0838835
VA,I81,35,36.794512499999996,-81.680711
VA,I81,22,36.738186999999996,-81.89818500000001
VA,I81,32,36.7837955,-81.733622
VA,I81,17,36.699534299999996,-81.97507035
VA,I81,47,36.849772,-81.481121
VA,I81,13,36.677725,-82.04023699999999
VA,I81,19,36.7135995,-81.934173
VA,I81,29,36.771877,-81.78114945
VA,I81,26,36.7652438,-81.8334761
VA,I81,24,36.75721815,-81.85813075
VA,I81,14,36.69412385,-82.00859170000001
VA,I81,225,38.16549125,-79.0106706
VA,I81,217,38.076579499999994,-79.0871055
VA,I81,162,37.4995209,-79.74931035
VA,I81,168,37.5568605,-79.659979
VA,I81,150A,37.386545549999994,-79.90557104999999
VA,I81,150B,37.3915709,-79.90312660000001
VA,I81,156,37.456912,-79.8388835
VA,I81,227,38.1930376,-78.99655659999999
VA,I81,220,38.1066283,-79.0631829
VA,I81,213,38.022229,-79.144537
VA,I81,235,38.288565500000004,-78.9331745
VA,I81,213A,38.0247326,-79.141339
VA,I81,222,38.12983455,-79.03455754999999
VA,I81,221,38.12133815,-79.04713674999999
VA,I81,213B,38.028236,-79.135948
VA,I81,321,39.25703,-78.101111
VA,I81,302,39.0279089,-78.2699762
VA,I81,307,39.081252500000005,-78.216307
VA,I81,313,39.1618326,-78.1577128
VA,I81,317,39.2174982,-78.13774875
VA,I81,315,39.187421150000006,-78.13588965
VA,I81,323,39.290820999999994,-78.084402
VA,I81,313A,39.1621006,-78.157836
VA,I81,313B,39.1659192,-78.1547119
VA,I81,300,39.011061,-78.2984225
VA,I81,109,37.09606085,-80.5066281
VA,I81,114,37.1161145,-80.42237225
VA,I81,105,37.09197245,-80.5743054
VA,I81,94,37.028902,-80.728986
VA,I81,92,37.007031,-80.7526555
VA,I81,98,37.077933099999996,-80.6927905
VA,I81,89B,36.994377,-80.79059699999999
VA,I81,101,37.0842885,-80.649856
VA,I81,89A,36.9930435,-80.7947275
VA,I81,94A,37.020406,-80.732281
VA,I81,94B,37.0264052,-80.7293903
VA,I81,143,37.3411496,-79.99906855
VA,I81,141,37.3247485,-80.033292
VA,I81,146,37.3614541,-79.9560924
VA,I81,132,37.256478,-80.1754325
VA,I81,180,37.67114875,-79.50621515
VA,I81,251,38.4827055,-78.81018
VA,I81,200,37.885712999999996,-79.285589
VA,I81,140,37.313902049999996,-80.05640460000001
VA,I81,191,37.79382095,-79.39657489999999
VA,I81,175,37.6299415,-79.57220050000001
VA,I81,188B,37.758801399999996,-79.40873565000001
VA,I81,205,37.9317085,-79.2291985
VA,I81,188A,37.7557179,-79.4104198
VA,I81,195,37.841291,-79.366927
VA,I81,180A,37.6708789,-79.5064253
VA,I81,257,38.5636375,-78.74461415
VA,I81,298,39.0077135,-78.333506
VA,I81,283,38.872136,-78.5273185
VA,I81,279,38.829404499999995,-78.577066
VA,I81,269,38.7049038,-78.65664135
VA,I81,273,38.7625135,-78.633508
VA,I81,264,38.648073,-78.6762535
VA,I81,291,38.9655495,-78.4364035
VA,I81,296,39.012257149999996,-78.36295659999999
VA,I81,277,38.807834,-78.599882
VA,I81,240,38.3571015,-78.9272635
VA,I81,70,36.96029,-81.09839600000001
VA,I81,86,36.965419,-80.85206245
VA,I81,73,36.9483895,-81.05093
VA,I81,72,36.9598075,-81.062119
VA,I81,80,36.945810699999996,-80.94862505
VA,I81,60,36.91590335,-81.27319349999999
VA,I81,84,36.9504545,-80.881022
VA,I81,77,36.9373375,-80.9934615
VA,I81,67,36.93892,-81.154204
VA,I81,81,36.9485172,-80.92512835
VA,I81,245,38.42909775,-78.87538685
VA,I81,247A,38.436801,-78.8529465
VA,I81,243,38.399964,-78.9084285
VA,I81,247B,38.438677999999996,-78.8492995
VA,I81,137,37.292826500000004,-80.1021035
VA,I81,118CBA,37.1439366,-80.3482109
VA,I81,128,37.2327898,-80.23798249999999
VA,I81,74B,36.5900363,-82.2558809
VA,I81,118ABC,37.1252785,-80.3802932
VA,I81,310,39.12060055,-78.19123685
VA,I85,34,36.894729,-77.8020015
VA,I85,39,36.9385938,-77.734471
VA,I85,24,36.821777499999996,-77.9600075
VA,I85,28,36.850780900000004,-77.89433894999999
VA,I85,27,36.842873,-77.9187305
VA,I85,63B,37.19911,-77.4611505
VA,I85,42,36.976257000000004,-77.7072205
VA,I85,63A,37.1991425,-77.4655205
VA,I85,48,37.036409500000005,-77.6300945
VA,I85,61,37.1862115,-77.490577
VA,I85,53,37.0818065,-77.561937
VA,I85,12B,36.7156575,-78.112404
VA,I85,4,36.601417,-78.152773
VA,I85,15,36.750634,-78.0944075
VA,I85,12A,36.711038,-78.1144165
VA,I85,69,37.2228468,-77.3908002
VA,I85,68,37.21767,-77.391304
VA,I85,65,37.1994675,-77.42588649999999
VA,I85,51,37.2246163,-77.3932202
VA,I95,140,38.42027975,-77.4238084
VA,I95,130B,38.298793599999996,-77.50459745
VA,I95,126B,38.2408621,-77.5002698
VA,I95,104,37.93550955,-77.47021605
VA,I95,98,37.8462916,-77.45293380000001
VA,I95,86A,37.6889703,-77.4518795
VA,I95,84A,37.661986999999996,-77.44972105
VA,I95,84B,37.659904049999994,-77.44997615
VA,I95,83B,37.63762265,-77.45205765
VA,I95,79,37.58576495,-77.46936439999999
VA,I95,78,37.57583485,-77.46273264999999
VA,I95,76B,37.5541386,-77.4460117
VA,I95,75,37.5478972,-77.4332203
VA,I95,74C,37.540030849999994,-77.42742095
VA,I95,74A,37.532020700000004,-77.42985575
VA,I95,73,37.52093325,-77.42712334999999
VA,I95,69,37.4667917,-77.42672619999999
VA,I95,76A,37.5510968,-77.4387019
VA,I95,163,38.707736600000004,-77.22292855
VA,I95,169AB,38.7647889,-77.182814
VA,I95,161,38.677628150000004,-77.23518445
VA,I95,166B,38.74301265,-77.18838175
VA,I95,177AB,38.794841,-77.0614094
VA,I95,173,38.7955805,-77.14026745000001
VA,I95,61B,37.35771255,-77.4042624
VA,I95,58,37.308342,-77.395814
VA,I95,67A,37.43193,-77.431386
VA,I95,61A,37.35147635,-77.40502055
VA,I95,64,37.401451,-77.424712
VA,I95,58A,37.310794,-77.397694
VA,I95,62,37.377495499999995,-77.408985
VA,I95,58B,37.315677,-77.400354
VA,I95,67,37.447479,-77.4232001
VA,I95,67B,37.4368837,-77.4303752
VA,I95,4,36.60546050000001,-77.564154
VA,I95,13,36.73294505,-77.5222727
VA,I95,12,36.723305,-77.530026
VA,I95,8,36.66237865,-77.55625185
VA,I95,82,37.61270155,-77.44779815000001
VA,I95,81,37.605579,-77.4550348
VA,I95,83A,37.6338064,-77.4509261
VA,I95,37,37.034644,-77.38987900000001
VA,I95,41,37.07985565,-77.3595924
VA,I95,156BA,38.6400448,-77.2889292
VA,I95,158A,38.656281,-77.280168
VA,I95,160,38.672008,-77.2474328
VA,I95,152B,38.582019349999996,-77.32168254999999
VA,I95,46,37.16312535,-77.35138245
VA,I95,45,37.14207155,-77.3561667
VA,I95,156,38.6207393,-77.2962828
VA,I95,152A,38.5781576,-77.32501909999999
VA,I95,47,37.17571605,-77.35195970000001
VA,I95,158AB,38.65056,-77.282638
VA,I95,158B,38.6602013,-77.278007
VA,I95,160B,38.6705414,-77.2514651
VA,I95,118,38.13222785,-77.5112802
VA,I95,20,36.804852,-77.45888550000001
VA,I95,31,36.94278025,-77.39262099999999
VA,I95,17,36.766715500000004,-77.474074
VA,I95,33,36.978944850000005,-77.39260635
VA,I95,24,36.853662,-77.424204
VA,I95,54,37.2567906,-77.39801145
VA,I95,11A,36.701482,-77.5500905
VA,I95,11B,36.703894500000004,-77.548736
VA,I95,50,37.217918,-77.388251
VA,I95,51,37.22242815,-77.3920511
VA,I95,52,37.231411,-77.3956885
VA,I95,50ABCD,37.2115528,-77.3730431
VA,I95,48A,37.188361,-77.357385
VA,I95,48B,37.192903,-77.359572
VA,I95,136,38.37362465,-77.46270575
VA,I95,86AB,37.6794841,-77.4505088
VA,I95,86B,37.6905931,-77.4514414
VA,I95,89,37.719927,-77.4488209
VA,I95,92B,37.7603995,-77.4595891
VA,I95,92A,37.7569698,-77.4586431
VA,I95,92,37.7625822,-77.4605139
VA,I95,126,38.2421445,-77.5017797
VA,I95,148,38.522546899999995,-77.3693223
VA,I95,150,38.54631,-77.34446
VA,I95,150B,38.5520335,-77.3429792
VA,I95,130A,38.2935553,-77.50646485
VA,I95,126A,38.2359085,-77.4981994
VA,I95,74B,37.5366324,-77.4292134
VA,I95,110,38.019055550000004,-77.49921595
VA,I95,170A,38.7935663,-77.1538304
VA,I95,170A;170B,38.7739757,-77.1813655
VA,I95,174,38.8013332,-77.11320434999999
VA,I95,176B,38.8002817,-77.07776765
VA,I95,176A,38.801023650000005,-77.08266855
VA,I95,177B;177C,38.7935548,-77.0473749
VA,I95,166A,38.738567149999994,-77.19125389999999
VA,I95,167,38.7617827,-77.183555
VA,I95,143A,38.461188500000006,-77.40836045
VA,I95,143B,38.467748150000006,-77.40606435000001
VA,I95,150A,38.5495092,-77.3439117
VA,I95,80,37.5964305,-77.4661215
VA,I95,177A,38.7945084,-77.0540567
VA,I95,160A,38.6695942,-77.2575285
VA,I95,53,37.243186,-77.3942222
VA,I96,,,
VT,I89,1,43.66462035,-72.3804427
VT,I89,15,44.490649,-73.173022
VT,I89,12,44.4392711,-73.11432485
VT,I89,17,44.591925700000004,-73.17069205
VT,I89,11,44.4235942,-73.0087825
VT,I89,14W,44.47255215,-73.18244010000001
VT,I89,14E,44.4681745,-73.18504150000001
VT,I89,16,44.50586855,-73.18196495000001
VT,I89,13,44.45371425,-73.18320455
VT,I89,21,44.92243595,-73.10763385
VT,I89,18,44.69933375,-73.10559755
VT,I89,20,44.84421245,-73.07937125000001
VT,I89,22,45.00779405,-73.0860716
VT,I89,19,44.79500925,-73.0692251
VT,I89,4,43.94420875,-72.6219739
VT,I89,5,44.115267,-72.6078203
VT,I89,10,44.34242905,-72.75261929999999
VT,I89,8,44.251458400000004,-72.59609245
VT,I89,7,44.216716500000004,-72.5839365
VT,I89,6,44.16600995,-72.57854605
VT,I89,9,44.29871195,-72.68540365000001
VT,I89,3,43.82822735,-72.5813708
VT,I89,2,43.78501595,-72.45224350000001
VT,I91,10A,43.635973449999995,-72.3389608
VT,I91,11,43.64631525,-72.3370286
VT,I91,12,43.66631595,-72.319378
VT,I91,9,43.5272194,-72.40241895
VT,I91,13,43.7060269,-72.30581135
VT,I91,14,43.813012,-72.21570425
VT,I91,15,43.90518385,-72.15202155
VT,I91,50,42.6748181,-72.5427681
VT,I91,50B,42.6710453,-72.5428616
VT,I91,50A,42.6678761,-72.5433459
VT,I91,19,44.3967569,-72.01838695000001
VT,I91,20,44.405088000000006,-72.023104
VT,I91,23,44.517021650000004,-72.00779255
VT,I91,18,44.29775635,-72.05681335
VT,I91,24,44.5565755,-72.02861250000001
VT,I91,21,44.42822155,-72.03381045
VT,I91,22,44.454001000000005,-72.024311
VT,I91,16,43.982793,-72.130048
VT,I91,17,44.1598195,-72.088762
VT,I91,27,44.92453945,-72.17214544999999
VT,I91,28,44.9530715,-72.15096695
VT,I91,26,44.80868595,-72.21164759999999
VT,I91,25,44.7349846,-72.18340025
VT,I91,29,45.003354650000006,-72.09085540000001
VT,I91,6,43.171116299999994,-72.4630791
VT,I91,2,42.855844250000004,-72.58070955
VT,I91,5,43.09135765,-72.45620885
VT,I91,4,42.96451605,-72.52387725
VT,I91,1,42.835106249999995,-72.56666315000001
VT,I91,3,42.88614705,-72.5588568
VT,I91,7,43.2680228,-72.43303685
VT,I91,8,43.4029647,-72.4143177
VT,I91,10B,43.642080449999995,-72.3383925
VT,US4,4,43.617105,-73.2066275
VT,US4,5,43.6167451,-73.16489695
VT,US4,6,43.5884912,-73.0407667
VT,US4,2,43.6045893,-73.2774563
VT,US4,3,43.60548,-73.254788
WA,I182,5B,46.25888425,-119.25975840000001
WA,I182,3A,46.2548981,-119.3035105
WA,I182,9,46.26579695,-119.1828889
WA,I182,7,46.275419,-119.214299
WA,I182,7A,46.273139,-119.227384
WA,I182,13,46.249122150000005,-119.0982832
WA,I182,12B,46.2487247,-119.1127313
WA,I182,14,46.2505785,-119.0825883
WA,I182,12A;12B,46.2507437,-119.1346724
WA,I182,7B,46.274804,-119.223051
WA,I182,12A,46.249216,-119.128127
WA,I182,3B,46.256628,-119.2981166
WA,I182,3,46.2523961,-119.3103292
WA,I182,4,46.25891265,-119.28197785
WA,I182,5A,46.2587949,-119.26754075
WA,I5,168B,47.641990050000004,-122.3228352
WA,I5,168A,47.6394784,-122.3235019
WA,I5,169,47.66338185,-122.3223514
WA,I5,170,47.6698218,-122.3217291
WA,I5,167,47.624726550000005,-122.32744885
WA,I5,143,47.315025399999996,-122.2975714
WA,I5,149,47.399333299999995,-122.29045249999999
WA,I5,151,47.41996385,-122.28638434999999
WA,I5,152,47.43351795,-122.2721295
WA,I5,164A,47.5871322,-122.320144
WA,I5,164B,47.5897829,-122.3206958
WA,I5,166,47.61834195,-122.32935245
WA,I5,177,47.77880075,-122.3188767
WA,I5,179,47.7987381,-122.31436775
WA,I5,164,47.6072293,-122.3302197
WA,I5,163B,47.5800558,-122.3193062
WA,I5,163A,47.5772954,-122.319676
WA,I5,162,47.55379415,-122.31691935
WA,I5,161,47.54688975,-122.3103921
WA,I5,163,47.5665278,-122.3205139
WA,I5,165,47.6058628,-122.3286672
WA,I5,154AB,47.4580427,-122.2633846
WA,I5,154B,47.4720895,-122.269129
WA,I5,182,47.83222545,-122.2649236
WA,I5,175,47.73330255,-122.32542810000001
WA,I5,176,47.7561534,-122.32867505
WA,I5,181B,47.8175811,-122.2850453
WA,I5,173,47.70798295,-122.32853675
WA,I5,171,47.68059275,-122.32175805
WA,I5,133,47.23120145,-122.4439375
WA,I5,142B,47.2914548,-122.30599365
WA,I5,142A,47.2882542,-122.3070718
WA,I5,147,47.358091200000004,-122.29564429999999
WA,I5,224,48.3774026,-122.3353547
WA,I5,242,48.6478527,-122.3656379
WA,I5,253,48.74645,-122.46539770000001
WA,I5,262,48.84767185,-122.57662275000001
WA,I5,275,48.9845541,-122.7331845
WA,I5,257,48.7842641,-122.50205665
WA,I5,266,48.892053649999994,-122.5970953
WA,I5,246,48.6879368,-122.39922849999999
WA,I5,252,48.73041165,-122.470625
WA,I5,255,48.7713241,-122.4643509
WA,I5,250,48.714265600000004,-122.4746834
WA,I5,260,48.81728165,-122.5482759
WA,I5,258,48.789098100000004,-122.51663400000001
WA,I5,254,48.75504425,-122.46199580000001
WA,I5,270,48.935560100000004,-122.6619058
WA,I5,263,48.8590606,-122.5861352
WA,I5,274,48.9726972,-122.720395
WA,I5,276,48.997591799999995,-122.7516191
WA,I5,256,48.782522900000004,-122.48573809999999
WA,I5,1C,45.6358855,-122.6626046
WA,I5,1D,45.6419708,-122.6620107
WA,I5,2,45.6486717,-122.66228219999999
WA,I5,3,45.6583415,-122.66503335
WA,I5,4,45.6785701,-122.66457685
WA,I5,5,45.6932034,-122.66112175
WA,I5,9,45.75061485,-122.66270105000001
WA,I5,14,45.816289499999996,-122.68618035
WA,I5,16,45.8519239,-122.70276155
WA,I5,57,46.3906805,-122.90185545
WA,I5,36AB,46.10683435,-122.87941545
WA,I5,39,46.1448123,-122.8987051
WA,I5,52,46.323528100000004,-122.9126344
WA,I5,49,46.28462585,-122.9027622
WA,I5,48,46.2604546,-122.8877445
WA,I5,46,46.23355505000001,-122.88748865
WA,I5,42,46.1849523,-122.89751960000001
WA,I5,40,46.1571366,-122.9021956
WA,I5,32,46.04119245,-122.85902125000001
WA,I5,27,45.980210400000004,-122.82479725
WA,I5,21,45.91013315,-122.74533295
WA,I5,22,45.92755365,-122.75725589999999
WA,I5,30,46.013685949999996,-122.84834465
WA,I5,76,46.64553445,-122.9583647
WA,I5,77,46.6606222,-122.97821145
WA,I5,60,46.43918855,-122.88861155000001
WA,I5,63,46.476072349999995,-122.88264135
WA,I5,72,46.605574700000005,-122.90736375
WA,I5,68,46.548170400000004,-122.8766348
WA,I5,79,46.676161050000005,-122.97512535
WA,I5,71,46.583967200000004,-122.88877365
WA,I5,59,46.418737,-122.8908188
WA,I5,193,47.9728396,-122.191812
WA,I5,183,47.848497699999996,-122.2572898
WA,I5,186,47.881614400000004,-122.23408595000001
WA,I5,192,47.96042855,-122.19874915
WA,I5,200,48.074971899999994,-122.18480450000001
WA,I5,206,48.1517336,-122.18873125
WA,I5,208,48.18793505,-122.2029508
WA,I5,212,48.238802199999995,-122.24114374999999
WA,I5,199,48.05233065,-122.1842215
WA,I5,202,48.0997389,-122.18489819999999
WA,I5,114,47.0686545,-122.71766170000001
WA,I5,101,46.9806858,-122.9267729
WA,I5,88,46.803990549999995,-123.00626195000001
WA,I5,109,47.0488954,-122.81895019999999
WA,I5,108,47.0454812,-122.8363612
WA,I5,99,46.9526115,-122.93755279999999
WA,I5,95,46.8943757,-122.96156085
WA,I5,103,47.0151058,-122.9065915
WA,I5,105,47.03123015,-122.88706694999999
WA,I5,104,47.02071875,-122.903678
WA,I5,107,47.04194685,-122.85243729999999
WA,I5,102,47.00014685,-122.91206795
WA,I5,111,47.062732049999994,-122.76908875
WA,I5,172,47.6904947,-122.32728405
WA,I5,174,47.7186035,-122.3242584
WA,I5,153,47.453481,-122.2640848
WA,I5,154A,47.4642919,-122.2665502
WA,I5,119,47.09394435,-122.6222985
WA,I5,122B,47.1238815,-122.547973
WA,I5,135,47.24015086666666,-122.40326320000001
WA,I5,130,47.2068692,-122.4620006
WA,I5,118,47.08850885,-122.64221465
WA,I5,116,47.08298595,-122.66725629999999
WA,I5,122BA,47.1307802,-122.5366554
WA,I5,136B,47.2412239,-122.3866372
WA,I5,137,47.24086155,-122.356593
WA,I5,125,47.147163649999996,-122.5045929
WA,I5,122A,47.1162365,-122.560958
WA,I5,136A,47.2413881,-122.3898669
WA,I5,120AB,47.1027329,-122.596677
WA,I5,120BA,47.107856,-122.579962
WA,I5,124,47.1369965,-122.52493899999999
WA,I5,136,47.2406979,-122.3752538
WA,I5,128,47.175822,-122.466873
WA,I5,129,47.19166425,-122.4628442
WA,I5,132,47.2157546,-122.4627115
WA,I5,132A,47.2310784,-122.455666
WA,I5,178,47.7802936,-122.317071
WA,I5,181A,47.8099783,-122.2992438
WA,I5,236,48.5572249,-122.34964545
WA,I5,158,47.5087922,-122.28229010000001
WA,I5,7,45.7296356,-122.6563307
WA,I5,7A,45.7142141,-122.6532023
WA,I5,156,47.482102850000004,-122.26911745
WA,I5,157,47.501577600000005,-122.27609145
WA,I5,127,47.163790950000006,-122.47924125
WA,I5,150,47.4032823,-122.2922805
WA,I5,189,47.916461049999995,-122.20723575
WA,I5,195,47.9875468,-122.1829607
WA,I5,194,47.9812266,-122.1868901
WA,I5,198,48.040926049999996,-122.1798807
WA,I5,240,48.621443299999996,-122.3559683
WA,I5,227,48.436072949999996,-122.3411016
WA,I5,232,48.5071679,-122.33904204999999
WA,I5,230,48.46794905,-122.34183909999999
